unique_id,consumption,proxy0,proxy1,proxy2,proxy3,proxy4,proxy5,proxy6,proxy7,proxy8,proxy9,weight
26,2.2601200060423587,6.260120006042358,2.2601200060423587,4.260120006042358,7.260120006042358,6.260120006042358,9.260120006042358,7.260120006042358,10.260120006042358,4.260120006042358,8.260120006042358,50
27,1.0694568430998297,2.0694568430998297,2.0694568430998297,5.06945684309983,1.0694568430998297,2.0694568430998297,4.06945684309983,4.06945684309983,1.0694568430998297,4.06945684309983,2.0694568430998297,23
28,2.203062070705597,5.203062070705597,2.203062070705597,8.203062070705597,4.203062070705597,4.203062070705597,7.203062070705597,5.203062070705597,7.203062070705597,14.203062070705597,3.203062070705597,54
29,3.498262850032993,6.498262850032993,8.498262850032994,3.498262850032993,8.498262850032994,7.498262850032993,12.498262850032994,13.498262850032994,3.498262850032993,6.498262850032993,9.498262850032994,67
30,4.677874845823002,5.677874845823002,9.677874845823002,5.677874845823002,6.677874845823002,9.677874845823002,8.677874845823002,7.677874845823002,8.677874845823002,8.677874845823002,15.677874845823002,14
31,2.0174322626496535,3.0174322626496535,6.0174322626496535,5.0174322626496535,4.0174322626496535,8.017432262649653,11.017432262649653,12.017432262649653,12.017432262649653,4.0174322626496535,13.017432262649653,45
32,6.404067252149148,9.404067252149147,8.404067252149147,7.404067252149148,12.404067252149147,6.404067252149148,10.404067252149147,15.404067252149147,12.404067252149147,7.404067252149148,15.404067252149147,15
33,4.830698355517517,5.830698355517517,4.830698355517517,8.830698355517516,7.830698355517517,5.830698355517517,5.830698355517517,12.830698355517516,15.830698355517516,5.830698355517517,7.830698355517517,75
34,5.052367200185492,7.052367200185492,7.052367200185492,6.052367200185492,8.052367200185492,13.052367200185492,9.052367200185492,9.052367200185492,5.052367200185492,13.052367200185492,8.052367200185492,10
35,3.868926511185593,7.8689265111855935,8.868926511185593,3.868926511185593,3.868926511185593,3.868926511185593,7.8689265111855935,6.8689265111855935,6.8689265111855935,6.8689265111855935,15.868926511185593,10
36,7.936374544415771,10.93637454441577,8.93637454441577,9.93637454441577,7.936374544415771,12.93637454441577,7.936374544415771,8.93637454441577,14.93637454441577,11.93637454441577,17.93637454441577,42
37,5.800041788778066,8.800041788778067,8.800041788778067,10.800041788778067,10.800041788778067,7.800041788778066,7.800041788778066,14.800041788778067,14.800041788778067,12.800041788778067,11.800041788778067,40
38,1.6229859850231387,2.6229859850231385,3.6229859850231385,1.6229859850231387,7.6229859850231385,2.6229859850231385,8.622985985023139,2.6229859850231385,7.6229859850231385,3.6229859850231385,14.622985985023139,12
39,7.007523466071563,8.007523466071563,7.007523466071563,13.007523466071563,13.007523466071563,13.007523466071563,7.007523466071563,17.00752346607156,11.007523466071563,10.007523466071563,15.007523466071563,80
40,9.645510800892552,10.645510800892552,11.645510800892552,12.645510800892552,11.645510800892552,17.645510800892552,12.645510800892552,15.645510800892552,19.645510800892552,19.645510800892552,22.645510800892552,44
41,5.000083611702167,8.000083611702166,5.000083611702167,5.000083611702167,8.000083611702166,6.000083611702167,13.000083611702166,7.000083611702167,9.000083611702166,13.000083611702166,8.000083611702166,51
42,8.89520063946145,10.89520063946145,10.89520063946145,14.89520063946145,13.89520063946145,11.89520063946145,9.89520063946145,13.89520063946145,18.89520063946145,11.89520063946145,9.89520063946145,84
43,3.416136526711097,5.416136526711097,8.416136526711096,9.416136526711096,3.416136526711097,10.416136526711096,9.416136526711096,3.416136526711097,6.416136526711097,12.416136526711096,7.416136526711097,30
44,5.6714412762770925,7.6714412762770925,7.6714412762770925,8.671441276277093,6.6714412762770925,7.6714412762770925,7.6714412762770925,13.671441276277093,13.671441276277093,9.671441276277093,11.671441276277093,24
45,4.2754596329611,6.2754596329611,9.2754596329611,10.2754596329611,9.2754596329611,6.2754596329611,8.2754596329611,5.2754596329611,6.2754596329611,4.2754596329611,7.2754596329611,46
46,4.36747263026799,8.36747263026799,9.36747263026799,7.36747263026799,11.36747263026799,8.36747263026799,7.36747263026799,11.36747263026799,6.36747263026799,8.36747263026799,17.36747263026799,87
47,7.765591849971003,11.765591849971003,10.765591849971003,12.765591849971003,8.765591849971003,12.765591849971003,13.765591849971003,15.765591849971003,11.765591849971003,14.765591849971003,11.765591849971003,16
48,5.356041734976563,7.356041734976563,6.356041734976563,11.356041734976564,12.356041734976564,13.356041734976564,9.356041734976564,12.356041734976564,10.356041734976564,6.356041734976563,8.356041734976564,69
49,9.537422269448667,11.537422269448667,9.537422269448667,9.537422269448667,13.537422269448667,11.537422269448667,13.537422269448667,19.53742226944867,20.53742226944867,13.537422269448667,19.53742226944867,91
50,5.442081601481021,6.442081601481021,10.442081601481021,5.442081601481021,9.442081601481021,5.442081601481021,7.442081601481021,8.442081601481021,7.442081601481021,6.442081601481021,9.442081601481021,91
51,0.820949222750248,2.820949222750248,2.820949222750248,6.820949222750248,5.820949222750248,8.820949222750247,8.820949222750247,3.820949222750248,0.820949222750248,3.820949222750248,13.820949222750247,43
52,3.663424016750204,6.663424016750204,3.663424016750204,8.663424016750204,7.663424016750204,6.663424016750204,5.663424016750204,6.663424016750204,3.663424016750204,7.663424016750204,12.663424016750204,70
53,8.508505040045018,10.508505040045018,12.508505040045018,12.508505040045018,15.508505040045018,9.508505040045018,16.508505040045016,13.508505040045018,11.508505040045018,19.508505040045016,21.508505040045016,39
54,4.062750430479508,6.062750430479508,5.062750430479508,5.062750430479508,10.062750430479507,5.062750430479508,6.062750430479508,10.062750430479507,7.062750430479508,4.062750430479508,10.062750430479507,27
55,0.2720236589484959,3.2720236589484957,5.272023658948496,4.272023658948496,4.272023658948496,2.2720236589484957,0.2720236589484959,10.272023658948497,10.272023658948497,12.272023658948497,9.272023658948497,45
56,2.471772389973533,5.471772389973533,5.471772389973533,8.471772389973534,9.471772389973534,8.471772389973534,6.471772389973533,12.471772389973534,4.471772389973533,12.471772389973534,10.471772389973534,80
57,0.6714437073695467,4.671443707369547,2.671443707369547,4.671443707369547,0.6714437073695467,8.671443707369546,8.671443707369546,5.671443707369547,8.671443707369546,3.671443707369547,6.671443707369547,26
58,9.938520114212729,12.938520114212729,11.938520114212729,14.938520114212729,9.938520114212729,10.938520114212729,17.93852011421273,16.93852011421273,15.938520114212729,11.938520114212729,10.938520114212729,47
59,9.705803133771735,13.705803133771735,12.705803133771735,10.705803133771735,13.705803133771735,14.705803133771735,12.705803133771735,19.705803133771735,14.705803133771735,21.705803133771735,22.705803133771735,89
60,8.002583511325868,9.002583511325868,12.002583511325868,10.002583511325868,10.002583511325868,8.002583511325868,11.002583511325868,10.002583511325868,10.002583511325868,18.002583511325867,18.002583511325867,83
61,6.018171214054674,8.018171214054675,10.018171214054675,12.018171214054675,8.018171214054675,8.018171214054675,14.018171214054675,13.018171214054675,14.018171214054675,8.018171214054675,7.018171214054674,45
62,7.649598604516815,8.649598604516815,8.649598604516815,13.649598604516815,7.649598604516815,13.649598604516815,7.649598604516815,8.649598604516815,12.649598604516815,11.649598604516815,17.649598604516815,62
63,1.6922544658417793,2.6922544658417795,3.6922544658417795,6.6922544658417795,2.6922544658417795,7.6922544658417795,10.69225446584178,2.6922544658417795,9.69225446584178,6.6922544658417795,7.6922544658417795,16
64,2.930232318194398,2.930232318194398,6.930232318194398,7.930232318194398,6.930232318194398,2.930232318194398,7.930232318194398,4.930232318194398,12.930232318194399,3.930232318194398,4.930232318194398,78
65,5.240668753003642,9.240668753003643,10.240668753003643,7.240668753003642,6.240668753003642,7.240668753003642,7.240668753003642,11.240668753003643,14.240668753003643,7.240668753003642,14.240668753003643,47
66,3.566242811227589,4.566242811227589,4.566242811227589,3.566242811227589,10.566242811227589,6.566242811227589,8.566242811227589,12.566242811227589,14.566242811227589,6.566242811227589,5.566242811227589,10
67,0.4567896524540005,4.456789652454001,2.4567896524540007,6.456789652454001,1.4567896524540005,1.4567896524540005,0.4567896524540005,7.456789652454001,10.456789652454,3.4567896524540007,11.456789652454,55
68,9.831534453572127,11.831534453572127,13.831534453572127,12.831534453572127,9.831534453572127,13.831534453572127,12.831534453572127,16.831534453572125,13.831534453572127,18.831534453572125,9.831534453572127,64
69,4.413549193548468,5.413549193548468,7.413549193548468,9.413549193548468,9.413549193548468,10.413549193548468,9.413549193548468,14.413549193548468,7.413549193548468,6.413549193548468,15.413549193548468,51
70,5.040004393791526,9.040004393791527,9.040004393791527,7.040004393791526,9.040004393791527,8.040004393791527,14.040004393791527,6.040004393791526,13.040004393791527,12.040004393791527,15.040004393791527,52
71,3.2354131753469884,3.2354131753469884,8.235413175346988,3.2354131753469884,6.235413175346988,10.235413175346988,5.235413175346988,13.235413175346988,8.235413175346988,3.2354131753469884,4.235413175346988,15
72,2.5974475274713704,5.59744752747137,5.59744752747137,2.5974475274713704,5.59744752747137,9.59744752747137,7.59744752747137,3.5974475274713704,12.59744752747137,2.5974475274713704,7.59744752747137,10
73,3.8688988532076243,3.8688988532076243,7.868898853207624,3.8688988532076243,9.868898853207625,6.868898853207624,12.868898853207625,11.868898853207625,5.868898853207624,15.868898853207625,4.868898853207624,88
74,8.320168996345009,8.320168996345009,10.320168996345009,11.320168996345009,9.320168996345009,12.320168996345009,17.32016899634501,14.320168996345009,12.320168996345009,19.32016899634501,18.32016899634501,28
75,7.367470562871129,8.36747056287113,11.36747056287113,11.36747056287113,12.36747056287113,15.36747056287113,9.36747056287113,11.36747056287113,15.36747056287113,16.36747056287113,13.36747056287113,33
76,3.7921056694163746,5.792105669416374,8.792105669416374,7.792105669416374,9.792105669416374,3.7921056694163746,4.792105669416374,6.792105669416374,9.792105669416374,8.792105669416374,13.792105669416374,50
77,0.1301733669455063,0.1301733669455063,5.130173366945506,4.130173366945506,1.1301733669455063,8.130173366945506,8.130173366945506,9.130173366945506,6.130173366945506,5.130173366945506,7.130173366945506,57
78,7.974049390325936,11.974049390325936,9.974049390325936,13.974049390325936,8.974049390325936,7.974049390325936,15.974049390325936,12.974049390325936,14.974049390325936,8.974049390325936,16.974049390325938,86
79,2.693887975963012,2.693887975963012,4.693887975963012,3.693887975963012,2.693887975963012,9.693887975963012,2.693887975963012,4.693887975963012,12.693887975963012,10.693887975963012,8.693887975963012,92
80,5.826848885290346,6.826848885290346,10.826848885290346,8.826848885290346,5.826848885290346,9.826848885290346,11.826848885290346,15.826848885290346,13.826848885290346,13.826848885290346,7.826848885290346,30
81,0.25550941849692754,4.255509418496928,4.255509418496928,5.255509418496928,5.255509418496928,7.255509418496928,5.255509418496928,1.2555094184969275,11.255509418496928,3.2555094184969278,10.255509418496928,24
82,6.622020192683258,7.622020192683258,8.622020192683259,10.622020192683259,8.622020192683259,11.622020192683259,15.622020192683259,16.62202019268326,14.622020192683259,17.62202019268326,14.622020192683259,24
83,3.8752342587328146,3.8752342587328146,3.8752342587328146,7.875234258732815,6.875234258732815,4.875234258732815,7.875234258732815,11.875234258732814,8.875234258732814,8.875234258732814,9.875234258732814,66
84,4.970737987345126,7.970737987345126,6.970737987345126,5.970737987345126,7.970737987345126,6.970737987345126,7.970737987345126,6.970737987345126,14.970737987345126,7.970737987345126,6.970737987345126,93
85,4.149058373746872,4.149058373746872,4.149058373746872,4.149058373746872,5.149058373746872,5.149058373746872,5.149058373746872,11.149058373746872,7.149058373746872,12.149058373746872,16.149058373746872,52
86,3.508719013016405,3.508719013016405,6.508719013016405,8.508719013016405,4.508719013016405,5.508719013016405,3.508719013016405,11.508719013016405,14.508719013016405,10.508719013016405,7.508719013016405,74
87,5.509779053244193,6.509779053244193,5.509779053244193,5.509779053244193,7.509779053244193,6.509779053244193,13.509779053244193,5.509779053244193,9.509779053244193,10.509779053244193,9.509779053244193,19
88,9.729106898748249,12.729106898748249,13.729106898748249,15.729106898748249,14.729106898748249,16.72910689874825,11.729106898748249,18.72910689874825,11.729106898748249,9.729106898748249,9.729106898748249,10
89,1.1277621523807146,4.127762152380715,1.1277621523807146,7.127762152380715,4.127762152380715,7.127762152380715,10.127762152380715,10.127762152380715,5.127762152380715,9.127762152380715,9.127762152380715,34
90,3.132585284297136,5.132585284297136,5.132585284297136,8.132585284297136,5.132585284297136,11.132585284297136,11.132585284297136,5.132585284297136,4.132585284297136,8.132585284297136,13.132585284297136,65
91,0.4179770981531006,1.4179770981531006,1.4179770981531006,5.4179770981531,7.4179770981531,0.4179770981531006,4.4179770981531,0.4179770981531006,10.4179770981531,0.4179770981531006,12.4179770981531,36
92,7.383997586209004,11.383997586209004,8.383997586209004,11.383997586209004,10.383997586209004,11.383997586209004,11.383997586209004,11.383997586209004,7.383997586209004,15.383997586209004,18.383997586209006,82
93,6.57512387659044,6.57512387659044,11.575123876590439,7.57512387659044,12.575123876590439,13.575123876590439,7.57512387659044,7.57512387659044,16.57512387659044,17.57512387659044,7.57512387659044,89
94,2.1463574639995366,4.146357463999537,6.146357463999537,6.146357463999537,2.1463574639995366,7.146357463999537,2.1463574639995366,9.146357463999536,8.146357463999536,14.146357463999536,10.146357463999536,85
95,4.167534401953371,5.167534401953371,7.167534401953371,4.167534401953371,10.167534401953372,7.167534401953371,13.167534401953372,6.167534401953371,6.167534401953371,12.167534401953372,13.167534401953372,43
96,6.43841934148195,7.43841934148195,8.43841934148195,8.43841934148195,12.43841934148195,6.43841934148195,7.43841934148195,10.43841934148195,14.43841934148195,7.43841934148195,12.43841934148195,30
97,6.614813267154414,6.614813267154414,7.614813267154414,7.614813267154414,8.614813267154414,8.614813267154414,13.614813267154414,13.614813267154414,17.614813267154414,6.614813267154414,17.614813267154414,45
98,1.704771334837707,2.704771334837707,6.704771334837707,5.704771334837707,1.704771334837707,2.704771334837707,5.704771334837707,2.704771334837707,9.704771334837707,9.704771334837707,8.704771334837707,75
99,8.816522357485486,11.816522357485486,9.816522357485486,9.816522357485486,8.816522357485486,13.816522357485486,17.816522357485486,18.816522357485486,16.816522357485486,15.816522357485486,11.816522357485486,83
100,7.780081598084683,11.780081598084683,11.780081598084683,7.780081598084683,12.780081598084683,8.780081598084683,14.780081598084683,15.780081598084683,11.780081598084683,9.780081598084683,12.780081598084683,89
101,1.3395420817169101,5.33954208171691,5.33954208171691,1.3395420817169101,2.3395420817169104,7.33954208171691,6.33954208171691,6.33954208171691,11.33954208171691,8.33954208171691,13.33954208171691,61
102,8.689166264320788,12.689166264320788,13.689166264320788,13.689166264320788,9.689166264320788,13.689166264320788,12.689166264320788,9.689166264320788,16.68916626432079,15.689166264320788,13.689166264320788,78
103,7.487778782768545,9.487778782768544,8.487778782768544,11.487778782768544,9.487778782768544,9.487778782768544,11.487778782768544,7.487778782768545,10.487778782768544,15.487778782768544,13.487778782768544,49
104,7.985856540990809,7.985856540990809,12.98585654099081,12.98585654099081,7.985856540990809,9.98585654099081,14.98585654099081,9.98585654099081,11.98585654099081,13.98585654099081,19.98585654099081,98
105,5.433452305839027,6.433452305839027,10.433452305839026,11.433452305839026,5.433452305839027,6.433452305839027,10.433452305839026,9.433452305839026,16.433452305839026,5.433452305839027,5.433452305839027,25
106,2.208379150614619,2.208379150614619,5.208379150614618,5.208379150614618,6.208379150614618,3.208379150614619,3.208379150614619,10.208379150614618,12.208379150614618,4.208379150614618,7.208379150614618,33
107,9.184586465896006,11.184586465896006,14.184586465896006,13.184586465896006,14.184586465896006,15.184586465896006,14.184586465896006,16.184586465896004,19.184586465896004,14.184586465896006,15.184586465896006,71
108,5.920845776663763,8.920845776663764,9.920845776663764,11.920845776663764,7.920845776663763,5.920845776663763,6.920845776663763,13.920845776663764,7.920845776663763,13.920845776663764,11.920845776663764,93
109,3.4623790945514643,6.462379094551464,6.462379094551464,8.462379094551464,6.462379094551464,6.462379094551464,5.462379094551464,6.462379094551464,7.462379094551464,6.462379094551464,14.462379094551464,68
110,2.6377852928001975,2.6377852928001975,3.6377852928001975,8.637785292800197,6.6377852928001975,10.637785292800197,9.637785292800197,3.6377852928001975,11.637785292800197,3.6377852928001975,3.6377852928001975,88
111,9.13915477165132,12.13915477165132,14.13915477165132,14.13915477165132,15.13915477165132,11.13915477165132,15.13915477165132,13.13915477165132,12.13915477165132,17.13915477165132,13.13915477165132,84
112,4.197354613068207,7.197354613068207,6.197354613068207,4.197354613068207,4.197354613068207,11.197354613068207,13.197354613068207,4.197354613068207,12.197354613068207,16.197354613068207,6.197354613068207,72
113,5.401915156671309,8.401915156671308,7.401915156671309,7.401915156671309,11.401915156671308,13.401915156671308,8.401915156671308,8.401915156671308,5.401915156671309,12.401915156671308,5.401915156671309,58
114,6.084421578050496,8.084421578050495,8.084421578050495,12.084421578050495,12.084421578050495,9.084421578050495,6.084421578050496,6.084421578050496,6.084421578050496,14.084421578050495,13.084421578050495,81
115,8.262498284341579,10.262498284341579,8.262498284341579,9.262498284341579,14.262498284341579,13.262498284341579,16.26249828434158,11.262498284341579,12.262498284341579,11.262498284341579,15.262498284341579,80
116,6.235631845621308,7.235631845621308,10.235631845621308,8.235631845621308,13.235631845621308,12.235631845621308,12.235631845621308,8.235631845621308,6.235631845621308,12.235631845621308,9.235631845621308,59
117,1.7671216158442604,3.7671216158442604,5.76712161584426,3.7671216158442604,7.76712161584426,6.76712161584426,2.7671216158442604,6.76712161584426,6.76712161584426,10.76712161584426,10.76712161584426,68
118,5.912573526535459,7.912573526535459,6.912573526535459,6.912573526535459,6.912573526535459,13.912573526535459,10.912573526535459,8.912573526535459,10.912573526535459,7.912573526535459,14.912573526535459,35
119,4.892661669948591,8.892661669948591,9.892661669948591,8.892661669948591,4.892661669948591,4.892661669948591,9.892661669948591,11.892661669948591,10.892661669948591,11.892661669948591,11.892661669948591,51
120,5.479077800903767,8.479077800903767,8.479077800903767,11.479077800903767,11.479077800903767,9.479077800903767,10.479077800903767,11.479077800903767,11.479077800903767,6.479077800903767,5.479077800903767,49
121,6.995206197905482,6.995206197905482,6.995206197905482,9.995206197905482,9.995206197905482,12.995206197905482,9.995206197905482,8.995206197905482,17.995206197905482,18.995206197905482,8.995206197905482,38
122,2.458111639041307,3.458111639041307,3.458111639041307,5.458111639041308,9.458111639041308,9.458111639041308,9.458111639041308,3.458111639041307,10.458111639041308,2.458111639041307,6.458111639041308,35
123,1.866271455864802,3.866271455864802,1.866271455864802,5.866271455864802,2.866271455864802,7.866271455864802,8.866271455864801,2.866271455864802,5.866271455864802,13.866271455864801,10.866271455864801,58
124,1.1058314779616107,5.105831477961611,1.1058314779616107,3.105831477961611,7.105831477961611,6.105831477961611,2.105831477961611,8.10583147796161,8.10583147796161,11.10583147796161,4.105831477961611,11
125,2.7405925253605368,6.740592525360537,3.7405925253605368,5.740592525360537,8.740592525360537,4.740592525360537,6.740592525360537,6.740592525360537,7.740592525360537,14.740592525360537,5.740592525360537,10
126,0.10250039399590904,2.102500393995909,5.102500393995909,0.10250039399590904,7.102500393995909,8.102500393995909,3.102500393995909,6.102500393995909,5.102500393995909,3.102500393995909,9.102500393995909,50
127,6.2935972282958215,6.2935972282958215,7.2935972282958215,12.293597228295821,6.2935972282958215,14.293597228295821,12.293597228295821,7.2935972282958215,10.293597228295821,18.293597228295823,14.293597228295821,54
128,2.9517230521974245,4.9517230521974245,7.9517230521974245,4.9517230521974245,7.9517230521974245,3.9517230521974245,10.951723052197424,3.9517230521974245,2.9517230521974245,14.951723052197424,11.951723052197424,80
129,1.8728654470189776,5.872865447018977,4.872865447018977,6.872865447018977,6.872865447018977,5.872865447018977,6.872865447018977,11.872865447018977,5.872865447018977,4.872865447018977,4.872865447018977,72
130,0.9528805226080372,0.9528805226080372,3.9528805226080372,0.9528805226080372,0.9528805226080372,2.9528805226080372,2.9528805226080372,7.952880522608037,6.952880522608037,7.952880522608037,9.952880522608037,78
131,2.8375580746525464,5.837558074652547,6.837558074652547,3.8375580746525464,3.8375580746525464,9.837558074652547,11.837558074652547,8.837558074652547,6.837558074652547,7.837558074652547,5.837558074652547,24
132,2.1492438413069523,6.149243841306952,4.149243841306952,8.149243841306951,4.149243841306952,2.1492438413069523,8.149243841306951,4.149243841306952,12.149243841306951,10.149243841306951,13.149243841306951,95
133,2.8560373391090232,2.8560373391090232,5.856037339109023,3.8560373391090232,6.856037339109023,10.856037339109022,3.8560373391090232,4.856037339109023,12.856037339109022,9.856037339109022,11.856037339109022,56
134,4.71409857469679,7.71409857469679,7.71409857469679,7.71409857469679,4.71409857469679,5.71409857469679,4.71409857469679,8.71409857469679,11.71409857469679,6.71409857469679,7.71409857469679,98
135,5.49496821088408,8.49496821088408,8.49496821088408,7.49496821088408,8.49496821088408,9.49496821088408,6.49496821088408,11.49496821088408,8.49496821088408,11.49496821088408,16.494968210884082,82
136,8.451131155747015,8.451131155747015,11.451131155747015,12.451131155747015,12.451131155747015,12.451131155747015,14.451131155747015,13.451131155747015,16.451131155747014,20.451131155747014,15.451131155747015,76
137,9.885097007841644,12.885097007841644,10.885097007841644,10.885097007841644,10.885097007841644,12.885097007841644,15.885097007841644,9.885097007841644,13.885097007841644,12.885097007841644,21.885097007841644,45
138,0.4886808622935135,0.4886808622935135,3.4886808622935135,4.4886808622935135,0.4886808622935135,2.4886808622935135,9.488680862293513,4.4886808622935135,8.488680862293513,11.488680862293513,5.4886808622935135,79
139,2.3211825143616394,4.32118251436164,5.32118251436164,4.32118251436164,6.32118251436164,4.32118251436164,10.32118251436164,8.32118251436164,12.32118251436164,7.32118251436164,5.32118251436164,67
140,6.433114272482352,7.433114272482352,10.433114272482353,12.433114272482353,10.433114272482353,9.433114272482353,10.433114272482353,10.433114272482353,7.433114272482352,12.433114272482353,18.433114272482353,10
141,1.6146656289167671,1.6146656289167671,4.614665628916767,3.614665628916767,5.614665628916767,7.614665628916767,7.614665628916767,5.614665628916767,2.614665628916767,8.614665628916768,11.614665628916768,79
142,8.701458933690015,8.701458933690015,12.701458933690015,11.701458933690015,8.701458933690015,10.701458933690015,14.701458933690015,9.701458933690015,15.701458933690015,12.701458933690015,20.701458933690013,79
143,2.174024263050259,5.174024263050259,3.174024263050259,2.174024263050259,3.174024263050259,7.174024263050259,3.174024263050259,4.174024263050259,10.17402426305026,13.17402426305026,9.17402426305026,86
144,7.417550388834489,11.417550388834488,10.417550388834488,7.417550388834489,11.417550388834488,8.417550388834488,16.41755038883449,8.417550388834488,13.417550388834488,8.417550388834488,7.417550388834489,62
145,6.530205132311011,8.53020513231101,7.530205132311011,9.53020513231101,13.53020513231101,7.530205132311011,11.53020513231101,12.53020513231101,10.53020513231101,7.530205132311011,14.53020513231101,98
146,7.988855115046296,11.988855115046295,9.988855115046295,9.988855115046295,8.988855115046295,14.988855115046295,14.988855115046295,9.988855115046295,7.988855115046296,17.988855115046295,12.988855115046295,79
147,0.31247562265261597,4.312475622652616,1.312475622652616,6.312475622652616,1.312475622652616,5.312475622652616,0.31247562265261597,1.312475622652616,11.312475622652617,11.312475622652617,8.312475622652617,46
